2024-04-27T00:18:38.179000Z;8.1;4.6
2025-02-17T15:34:36.742000Z;9.8;0.7
2024-01-21T06:14:41.100000Z;7.1;2.7
2025-05-27T20:19:33.068000Z;5.7;4.2
2024-02-12T21:57:54.009000Z;3.7;9.5
2024-04-21T22:14:39.832000Z;3.8;8.5
2025-04-05T08:00:51.670000Z;0.3;2.2
2024-09-14T10:35:03.864000Z;9.9;8.0
2024-03-07T23:50:33.122000Z;9.0;1.7
2024-12-28T19:16:26.726000Z;7.6;2.6
2024-01-26T21:43:42.527000Z;0.3;4.5
2025-01-18T14:24:53.316000Z;8.0;1.3
2024-09-18T22:20:36.399000Z;3.7;8.6
2025-05-19T00:33:26.402000Z;1.3;4.6
2023-12-15T04:31:22.501000Z;8.8;3.0
2024-03-12T09:06:15.726000Z;2.3;2.8
2024-09-29T23:31:55.525000Z;5.5;3.1
2024-10-25T17:55:56.226000Z;7.6;7.9
2025-04-05T16:15:44.602000Z;9.7;2.9
2024-09-21T14:48:51.469000Z;6.8;4.6
2023-12-23T22:01:55.983000Z;0.9;8.0
2024-08-25T01:11:54.028000Z;2.9;2.8
2024-12-01T15:26:39.413000Z;1.3;3.2
2024-09-05T02:52:41.396000Z;7.4;8.4
2025-01-23T06:07:34.750000Z;4.4;1.8
2023-11-09T22:44:13.614000Z;8.0;0.6
2024-03-22T22:59:35.152000Z;7.6;4.6
2025-07-21T14:06:08.458000Z;4.0;3.4
2025-09-23T16:18:09.718000Z;1.6;0.5
2025-07-28T21:31:16.297000Z;7.5;1.7
2024-12-04T02:49:32.207000Z;0.6;6.8
2023-11-01T02:31:03.499000Z;0.2;4.0
2025-02-04T14:58:27.856000Z;0.8;2.6
2025-03-18T00:49:14.941000Z;8.5;1.0
2025-07-10T00:34:57.539000Z;5.4;7.7
2024-10-06T05:34:05.216000Z;4.9;3.2
2024-10-17T07:36:08.087000Z;2.1;4.7
2023-12-20T16:44:55.961000Z;2.4;2.8
2024-01-11T06:18:10.377000Z;1.7;6.1
2023-12-16T00:51:48.618000Z;2.9;0.7
2025-02-10T06:27:23.921000Z;0.7;1.3
2024-10-06T21:04:59.876000Z;2.5;5.2
2025-03-14T07:55:18.874000Z;9.1;0.7
2025-04-14T03:35:30.460000Z;1.5;0.1
2024-09-19T18:11:31.267000Z;3.7;6.9
2025-06-20T05:53:15.147000Z;6.1;1.5
2025-04-02T05:11:14.825000Z;5.6;8.7
2025-05-19T03:37:44.726000Z;8.7;2.7
2025-04-02T20:40:17.531000Z;9.0;3.3
2024-06-28T17:26:32.135000Z;3.6;2.2
2024-05-08T09:11:21.221000Z;8.9;0.3
2025-01-15T18:15:15.831000Z;1.7;9.2
2025-01-15T07:32:00.996000Z;2.5;3.1
2024-05-19T04:58:14.220000Z;4.7;4.1
2025-03-22T01:58:12.406000Z;0.3;0.2
2025-03-02T12:18:35.866000Z;3.9;9.4
2024-10-08T10:47:03.748000Z;6.1;3.9
2024-03-20T20:08:34.080000Z;2.0;4.3
2025-08-02T02:00:13.781000Z;7.7;3.8
2024-02-04T16:06:07.696000Z;3.0;8.1
2025-09-18T22:05:33.500000Z;3.4;1.0
2024-08-21T06:00:22.301000Z;4.0;8.1
2024-10-09T03:12:41.706000Z;2.9;5.9
2023-11-19T05:32:56.519000Z;3.3;7.8
2024-11-26T21:54:42.810000Z;3.4;8.7
2025-08-20T23:08:16.426000Z;3.9;5.3
2025-03-03T00:26:06.310000Z;6.6;1.6
2023-11-19T23:22:49.030000Z;0.2;3.5
2025-07-09T08:54:37.355000Z;9.1;6.7
2025-02-14T02:25:16.539000Z;2.7;7.9
2024-08-15T07:21:54.894000Z;8.7;2.5
2024-08-21T08:40:50.335000Z;2.6;2.0
2023-12-25T06:07:25.253000Z;2.5;4.5
2023-12-31T12:26:16.654000Z;5.5;6.5
2024-11-20T04:31:37.854000Z;8.2;1.6
2024-03-28T16:48:59.328000Z;6.7;2.5
2025-01-31T05:17:21.890000Z;8.8;3.2
2024-09-05T16:52:07.050000Z;9.8;8.6
2024-07-24T16:12:33.603000Z;2.8;5.5
2024-04-25T10:32:57.575000Z;5.0;0.2
2025-07-31T00:11:01.931000Z;0.6;1.8
2025-08-12T23:30:18.089000Z;2.4;4.9
2024-07-13T13:51:31.372000Z;5.0;4.0
2025-08-17T08:17:37.377000Z;6.6;9.7
2024-06-02T18:30:08.330000Z;2.1;4.4
2024-07-29T03:20:42.508000Z;5.2;9.3
2023-12-13T08:03:56.165000Z;4.8;0.9
2025-05-08T05:33:41.665000Z;9.3;3.0
2024-10-17T17:48:29.277000Z;8.7;7.7
2023-10-14T06:41:02.987000Z;7.8;1.8
2024-07-27T06:58:50.448000Z;9.0;1.6
2025-08-14T00:00:53.721000Z;7.0;7.8
2024-02-08T13:27:51.461000Z;1.0;1.7
2023-10-29T04:42:55.287000Z;4.7;2.3
2024-12-08T15:12:49.317000Z;3.9;9.0
2024-04-02T19:51:06.980000Z;1.0;4.8
2024-04-01T15:01:12.300000Z;7.7;8.4
2024-03-26T23:28:34.139000Z;9.6;8.0
2025-10-06T09:26:46.382000Z;6.9;4.5
2025-08-23T15:20:48.612000Z;1.0;1.4
2025-03-26T22:36:10.892000Z;1.5;1.0
2024-02-07T04:39:18.494000Z;1.5;7.9
2023-11-15T13:57:49.712000Z;7.3;6.6
2023-12-11T03:58:47.384000Z;9.7;4.3
2024-12-23T01:20:24.433000Z;6.7;2.4
2025-08-04T04:55:41.812000Z;5.2;3.7
2025-01-25T20:09:00.909000Z;9.0;7.0
2024-12-18T01:40:49.695000Z;2.5;1.5
2023-11-20T12:22:55.702000Z;2.5;0.6
2025-02-11T00:10:01.587000Z;6.1;4.7
2024-05-14T06:08:55.990000Z;9.5;4.0
2024-10-03T20:03:16.940000Z;1.7;7.0
2024-11-30T16:04:40.142000Z;2.2;1.1
2025-06-07T19:09:25.398000Z;5.3;1.4
2025-06-23T19:17:00.713000Z;4.5;0.2
2023-12-01T00:48:41.476000Z;1.3;2.5
2024-05-24T12:42:52.313000Z;3.4;7.6
2023-12-18T02:32:47.582000Z;4.8;3.7
2025-06-05T02:10:16.543000Z;9.7;8.8
2025-10-05T09:57:51.821000Z;4.6;5.0
2025-04-17T10:34:34.984000Z;7.9;1.8
2025-08-13T12:52:35.257000Z;4.7;9.6
2024-04-11T23:47:48.497000Z;9.9;4.9
2025-09-21T16:51:48.169000Z;7.1;0.8
2024-06-02T13:17:37.395000Z;9.8;5.3
2024-11-14T01:13:40.457000Z;6.0;0.2
2025-09-16T11:26:40.517000Z;5.8;2.7
2024-10-24T11:38:01.567000Z;8.3;9.2
2024-09-10T10:10:40.013000Z;8.4;3.2
2024-08-26T02:30:31.156000Z;8.1;8.7
2024-05-03T06:51:55.625000Z;9.1;3.8
2025-03-25T15:53:51.562000Z;2.4;6.6
2024-03-03T11:42:07.247000Z;0.1;5.4
2025-06-28T09:32:51.793000Z;1.7;1.5
2024-12-18T19:00:33.416000Z;6.4;2.6
2025-09-22T12:52:39.694000Z;3.8;9.4
2025-06-21T21:01:37.773000Z;8.1;9.9
2025-06-17T00:15:52.919000Z;1.9;3.9
2025-09-14T10:34:03.840000Z;8.5;2.4
2025-01-29T03:01:11.222000Z;7.0;3.8
2024-05-28T14:19:40.040000Z;8.0;7.4
2025-01-09T06:32:42.753000Z;2.1;5.0
2025-03-31T11:50:48.640000Z;0.5;7.5
2025-01-11T09:46:43.934000Z;1.8;6.5
2024-11-27T01:46:35.872000Z;0.3;2.9
2024-10-10T15:09:36.381000Z;7.2;0.1
2025-03-22T22:26:32.135000Z;9.6;2.5
2024-02-04T16:38:17.118000Z;6.5;3.1
2023-12-29T05:46:03.689000Z;8.3;9.4
2025-09-29T15:20:28.892000Z;2.4;1.6
2025-06-23T12:51:25.505000Z;9.7;2.6
2024-10-12T07:32:32.281000Z;8.3;2.7
2025-06-13T02:35:48.088000Z;7.4;7.5
2023-11-23T18:55:52.780000Z;7.9;2.6
2025-01-22T15:33:48.554000Z;1.9;8.8
2024-10-29T03:10:25.285000Z;1.2;9.5
2024-08-28T05:01:20.955000Z;0.7;1.1
2025-01-18T07:41:42.445000Z;8.9;9.3
2023-11-23T04:33:45.187000Z;9.5;6.2
2023-12-06T23:24:14.903000Z;7.6;2.5
2025-05-13T01:25:17.240000Z;6.3;9.1
2024-11-20T11:54:11.132000Z;6.2;4.6
2025-05-17T16:10:32.616000Z;5.9;9.8
2024-05-03T22:41:21.711000Z;1.6;8.1
2024-09-28T02:12:29.361000Z;1.2;2.5
2023-11-07T19:58:58.495000Z;5.9;4.2
2025-08-19T16:11:10.885000Z;8.1;8.1
2024-03-09T18:40:47.877000Z;5.2;3.5
2024-06-09T21:17:42.446000Z;5.8;9.9
2025-03-17T15:22:51.312000Z;6.8;5.9
2025-01-08T12:58:11.614000Z;1.2;7.1
2023-11-14T17:38:02.706000Z;8.9;0.7
2024-08-23T20:14:44.334000Z;2.6;6.5
2024-05-21T22:59:22.417000Z;8.8;8.1
2024-02-12T18:32:51.864000Z;3.8;4.4
2024-05-25T10:44:28.110000Z;9.8;4.3
2023-11-07T05:54:32.731000Z;0.3;1.0
2025-02-05T21:33:33.702000Z;1.2;2.3
2024-05-01T19:17:52.100000Z;5.8;7.0
2025-07-02T04:41:02.121000Z;6.5;2.3
2024-05-23T21:48:23.036000Z;9.9;6.6
2024-05-27T04:38:18.862000Z;0.6;3.5
2025-01-16T23:40:21.263000Z;3.4;9.9
2023-12-10T22:34:29.299000Z;6.2;6.2
2024-05-21T13:53:37.052000Z;2.9;5.1
2024-06-20T13:29:00.885000Z;3.7;6.8
2025-10-03T01:08:13.254000Z;1.8;9.4
2025-06-18T04:32:46.177000Z;1.9;7.5
2025-02-24T02:15:51.778000Z;7.3;7.3
2024-02-26T05:38:45.465000Z;5.3;1.1
2024-12-08T17:10:54.665000Z;8.8;4.8
2024-02-25T02:16:14.024000Z;5.7;5.0
2024-05-23T04:12:22.080000Z;4.5;0.2
2025-01-04T03:35:29.114000Z;3.0;3.3
2023-12-27T09:25:04.915000Z;4.3;0.8
2024-08-27T08:08:24.010000Z;4.2;2.1
2024-11-18T02:51:40.104000Z;8.1;2.3
2025-08-15T13:16:07.419000Z;9.7;6.4
2025-04-09T05:39:55.219000Z;6.9;7.9
2024-05-16T19:48:40.872000Z;6.7;6.8
2023-10-21T04:40:14.940000Z;0.9;8.1
2025-10-01T10:30:33.230000Z;7.0;4.3
2023-11-17T16:57:35.582000Z;4.4;8.7
2025-07-18T15:31:17.585000Z;3.2;0.4
2025-01-31T19:57:15.701000Z;9.4;5.8
2024-08-10T07:39:03.035000Z;6.9;1.0
2025-08-16T00:31:49.934000Z;4.5;0.3
2025-03-18T02:40:11.804000Z;4.0;5.2
2024-12-27T11:54:18.639000Z;8.8;4.9
2024-01-12T23:22:43.634000Z;1.7;1.9
2024-05-10T03:48:24.068000Z;4.3;6.9
2024-11-22T14:23:29.776000Z;7.1;9.2
2025-08-11T02:14:14.499000Z;7.4;7.5
2024-09-08T15:30:42.119000Z;2.4;1.0
2024-12-25T04:40:11.991000Z;8.2;6.5
2025-04-05T13:11:07.809000Z;4.5;7.1
2024-11-22T14:00:25.893000Z;2.1;5.1
2025-03-26T19:55:40.488000Z;6.4;9.7
2023-10-30T04:27:20.586000Z;6.2;2.3
2025-07-28T12:41:23.923000Z;5.6;2.5
2024-06-04T01:43:34.810000Z;9.2;6.3
2025-02-05T16:42:41.585000Z;4.0;6.6
2025-02-18T10:06:47.876000Z;1.7;2.9
2023-11-27T16:30:31.839000Z;1.1;4.5
2025-01-24T12:07:04.721000Z;8.9;8.6
2024-11-28T00:59:53.280000Z;4.9;1.1
2025-06-11T22:48:26.761000Z;3.3;5.4
2024-05-25T00:23:42.402000Z;4.0;2.4
2023-10-12T19:06:11.216000Z;0.9;5.0
2024-09-29T12:33:47.657000Z;4.1;9.0
2025-08-23T21:13:18.548000Z;0.4;7.6
2023-10-11T09:27:46.372000Z;4.7;0.6
2025-06-22T21:28:23.917000Z;9.6;5.5
2025-09-09T18:53:30.477000Z;9.7;5.1
2023-12-07T13:58:24.638000Z;4.5;8.2
2024-10-30T15:58:21.646000Z;0.8;0.3
2025-02-06T01:29:13.357000Z;6.5;3.3
2024-11-25T09:17:01.264000Z;1.4;4.4
2024-10-02T05:23:25.649000Z;8.3;3.8
2024-11-03T02:43:53.909000Z;6.9;4.9
2025-06-11T21:45:37.395000Z;1.8;3.3
2023-11-16T05:53:10.828000Z;9.2;7.7
2024-01-06T19:05:12.332000Z;1.3;8.7
2023-11-16T23:05:28.817000Z;8.1;5.3
2024-07-24T20:20:51.517000Z;8.6;7.5
2025-07-04T08:46:58.727000Z;5.1;9.7
2024-03-15T19:03:28.150000Z;8.5;1.7
2025-04-02T18:24:24.445000Z;8.7;2.8
2024-07-11T02:15:28.956000Z;0.9;4.6
2023-10-08T09:25:09.614000Z;7.4;7.0
2025-07-31T17:52:33.023000Z;0.2;1.3
2023-11-03T10:24:12.951000Z;3.3;8.8
2024-05-27T09:06:29.971000Z;8.4;9.5
2024-04-03T17:14:52.377000Z;8.5;3.9
2025-07-21T15:26:29.384000Z;6.6;4.1
2023-10-21T07:08:47.351000Z;5.4;0.5
2025-08-23T01:52:03.692000Z;4.0;9.8
2025-08-10T10:40:02.509000Z;2.5;1.1
2025-01-05T15:46:05.392000Z;4.1;2.5
2025-07-27T07:20:56.376000Z;7.4;8.5
2025-08-23T06:48:39.924000Z;5.1;7.4
2024-06-06T03:53:03.578000Z;6.0;9.4
2024-09-25T19:55:51.332000Z;7.8;1.5
2023-12-24T15:32:50.093000Z;3.0;6.5
2023-12-07T19:08:46.776000Z;8.8;3.4
2023-11-23T14:44:20.191000Z;4.5;7.7
2024-10-18T15:11:39.612000Z;1.6;7.5
2024-06-27T17:06:07.548000Z;3.3;9.0
2023-11-19T01:05:13.306000Z;0.2;2.6
2023-11-09T20:43:41.926000Z;1.9;4.2
2025-08-12T18:19:30.765000Z;6.3;8.5
2023-12-29T10:55:23.565000Z;9.2;4.8
2025-07-21T04:10:46.415000Z;1.4;6.9
2024-05-05T15:45:36.550000Z;4.3;9.0
2023-11-11T17:05:12.463000Z;9.3;6.2
2025-01-29T10:00:18.047000Z;4.3;0.9
2025-03-04T07:13:03.657000Z;7.0;2.6
2024-11-17T12:28:42.167000Z;4.8;6.8
2025-05-13T21:40:54.404000Z;0.2;7.9
2024-07-26T18:52:10.228000Z;1.2;7.9
2024-11-25T13:17:35.432000Z;9.4;1.6
2024-10-31T21:56:08.044000Z;1.2;6.1
2023-11-12T06:18:15.050000Z;7.6;9.5
2024-04-22T04:23:53.748000Z;8.3;8.9
2025-01-07T09:13:59.712000Z;5.0;3.8
2024-12-30T06:47:02.872000Z;3.9;1.8
2024-03-21T04:58:14.099000Z;1.0;3.9
2025-01-07T15:24:39.889000Z;9.6;4.3
2025-03-29T13:03:54.198000Z;5.1;8.9
2024-11-03T06:33:02.139000Z;0.6;6.7
2024-06-04T05:15:45.578000Z;8.8;7.3
2025-09-24T11:11:15.517000Z;9.5;4.9
2023-12-18T05:38:39.100000Z;9.6;7.1
2024-11-26T08:38:44.650000Z;3.4;2.2
2025-06-26T13:05:47.121000Z;1.8;3.6
2025-03-06T04:20:05.026000Z;7.9;0.7
2025-01-07T14:02:09.574000Z;1.4;3.1
2025-05-17T10:42:15.508000Z;4.4;2.0
2025-06-03T12:48:58.124000Z;0.5;8.7
2024-01-24T09:40:09.022000Z;0.6;5.7
2025-07-14T07:12:08.569000Z;7.7;9.2
2024-01-23T23:32:45.529000Z;0.6;8.1
2025-01-12T04:43:16.725000Z;8.1;5.2
2024-06-12T01:58:04.736000Z;4.9;1.1
2025-09-11T22:02:39.442000Z;2.9;7.1
2024-07-20T09:11:52.731000Z;6.8;5.5
2025-09-11T05:52:45.587000Z;7.1;9.2
2024-05-07T00:21:14.652000Z;8.8;3.4
2023-12-12T04:33:21.003000Z;4.6;0.4
2024-06-28T22:45:42.073000Z;6.4;5.4
2024-07-11T18:40:15.092000Z;2.1;10.0
2024-12-26T16:35:12.584000Z;2.4;3.8
2025-04-11T21:26:30.633000Z;2.5;8.9
2024-09-07T07:17:38.787000Z;0.5;6.7
2025-02-09T16:07:39.183000Z;8.0;7.9
2025-08-19T14:13:09.958000Z;5.0;7.9
2025-03-27T23:54:18.999000Z;9.2;9.3
2024-07-22T06:45:11.010000Z;5.3;3.4
2023-12-23T15:08:45.997000Z;3.5;0.5
2024-04-12T06:52:56.525000Z;2.3;3.5
2024-03-22T03:40:33.518000Z;0.4;5.8
2024-09-22T01:39:23.759000Z;7.8;2.1
2023-12-29T09:55:07.976000Z;8.6;1.3
2024-02-02T11:41:22.972000Z;6.7;6.2
2023-11-13T15:41:28.267000Z;9.4;6.6
2024-01-29T15:18:22.268000Z;4.5;4.0
2025-05-05T00:49:52.288000Z;6.8;9.6
2024-06-07T06:39:13.472000Z;4.7;4.1
2024-08-11T05:09:16.195000Z;1.2;9.2
2024-12-28T04:32:39.039000Z;9.5;3.7
2025-01-18T17:25:27.016000Z;6.5;6.4
2025-07-09T02:43:33.280000Z;5.7;4.4
2025-06-29T03:59:39.565000Z;9.4;2.2
2024-04-02T06:35:50.376000Z;7.3;3.7
2024-07-12T09:25:49.344000Z;5.6;4.5
2025-06-05T22:30:40.384000Z;7.7;0.9
2025-08-17T16:51:34.917000Z;1.8;4.4
2025-06-20T14:01:09.980000Z;2.2;8.1
2023-11-10T13:27:40.930000Z;4.7;5.3
2024-10-28T03:21:55.317000Z;5.0;5.6
2024-06-13T10:56:34.416000Z;4.1;0.8
2025-02-11T16:40:36.754000Z;0.9;3.0
2024-11-30T04:43:54.036000Z;5.9;6.1
2024-10-25T07:16:46.895000Z;1.4;1.1
2025-07-04T09:01:37.148000Z;2.1;9.8
2024-04-09T02:11:39.795000Z;6.3;8.4
2024-01-03T02:15:11.353000Z;1.6;9.7
2025-01-02T23:53:56.569000Z;0.3;9.2
2024-01-20T20:46:07.339000Z;2.1;4.3
2025-06-27T06:51:14.859000Z;4.4;3.7
2025-04-14T02:00:06.744000Z;6.2;2.9
2024-11-18T06:22:28.926000Z;5.2;7.0
2024-08-04T22:52:31.178000Z;8.6;5.4
2023-10-17T07:50:20.635000Z;3.7;9.7
2023-12-30T21:00:03.058000Z;7.9;4.7
2023-11-04T02:10:55.286000Z;2.5;4.6
2023-11-07T05:07:08.854000Z;8.0;2.2
2025-07-27T22:08:57.847000Z;4.6;3.4
2024-01-04T01:21:38.652000Z;9.7;7.9
2025-09-05T22:20:45.097000Z;3.4;8.7
2025-01-06T19:32:27.653000Z;7.1;9.3
2024-01-27T19:34:11.708000Z;7.9;1.7
2023-11-08T23:26:43.870000Z;1.6;3.5
2023-11-20T23:42:37.151000Z;2.9;8.5
2024-12-21T12:45:01.514000Z;9.8;3.3
2025-01-28T18:56:16.173000Z;7.7;8.2
2024-02-18T00:10:17.827000Z;8.7;1.0
2024-01-01T15:00:34.381000Z;0.6;4.3
2025-03-01T13:30:05.656000Z;9.0;4.7
2025-07-08T08:27:22.447000Z;5.6;8.9
2025-04-16T22:13:14.812000Z;0.9;8.7
2024-04-18T08:29:46.747000Z;7.6;3.3
2024-05-06T10:44:10.241000Z;3.6;3.6
2025-04-06T07:11:02.739000Z;9.8;0.5
2025-07-24T02:47:43.461000Z;4.2;0.4
2025-08-22T04:54:43.773000Z;4.4;1.5
2024-03-09T15:06:48.758000Z;8.3;1.4
2025-09-09T07:31:30.539000Z;7.1;1.6
2024-10-31T11:25:23.560000Z;5.6;3.3
2024-08-16T00:31:54.214000Z;9.0;4.3
2023-11-08T12:07:06.600000Z;5.4;3.3
2023-10-21T08:37:17.921000Z;5.5;6.9
2023-11-08T22:11:11.078000Z;2.5;1.3
2024-09-08T04:37:14.293000Z;5.8;8.3
2025-07-23T16:11:23.806000Z;4.6;8.1
2025-07-02T12:50:25.025000Z;9.9;2.3
2025-01-26T20:56:38.135000Z;4.1;5.8
2024-12-11T02:48:33.873000Z;2.0;9.8
2024-03-03T18:24:55.561000Z;7.7;1.7
2023-10-25T02:14:46.383000Z;7.1;6.0
2023-12-08T14:55:29.647000Z;8.0;4.1
2024-12-18T05:34:09.587000Z;2.3;6.3
2024-04-27T17:54:58.506000Z;4.0;0.1
2024-06-19T12:20:03.471000Z;0.2;5.5
2024-06-17T00:29:05.522000Z;3.4;9.5
2024-08-06T18:56:41.701000Z;7.2;8.2
2024-01-30T19:39:15.366000Z;2.3;4.0
2024-07-13T20:30:51.759000Z;8.6;7.9
2025-09-18T20:25:13.544000Z;4.2;8.5
2024-01-12T09:12:13.888000Z;4.6;8.7
2025-03-01T11:22:55.950000Z;6.4;0.8
2024-10-03T12:32:22.265000Z;2.9;1.9
2025-04-06T03:36:17.632000Z;9.8;1.0
2024-10-21T00:11:28.999000Z;8.9;7.0
2023-11-15T18:54:01.256000Z;9.9;6.8
2024-12-07T02:46:48.725000Z;9.3;7.3
2024-04-26T03:30:11.350000Z;5.2;2.4
2024-11-15T13:30:59.800000Z;9.6;5.2
2025-07-31T14:52:57.131000Z;7.3;2.2
2024-12-25T11:26:03.100000Z;6.2;5.8
2025-07-21T06:22:39.875000Z;5.8;8.1
2024-08-03T10:46:09.256000Z;4.5;2.1
2025-09-04T19:08:40.199000Z;7.7;6.4
2024-09-29T14:51:09.653000Z;3.2;3.7
2024-02-29T23:20:25.345000Z;9.2;3.2
2023-11-30T13:14:59.913000Z;3.3;3.6
2023-12-17T19:06:52.175000Z;2.8;1.0
2025-07-28T06:46:40.948000Z;6.8;4.5
2024-07-04T02:24:22.937000Z;7.6;6.5
2024-01-13T11:39:37.972000Z;5.6;8.2
2025-08-19T16:28:20.363000Z;4.6;4.4
2025-07-04T20:14:17.125000Z;2.0;5.0
2024-12-24T11:16:37.067000Z;1.5;3.6
2024-12-11T10:52:04.444000Z;0.8;10.0
2024-06-23T17:08:04.594000Z;3.9;6.9
2024-08-30T10:27:01.703000Z;8.6;8.2
2025-05-17T23:19:16.531000Z;4.6;4.1
2024-11-12T19:26:22.788000Z;7.8;1.0
2024-12-22T19:45:50.390000Z;5.3;3.3
2023-10-26T05:11:39.734000Z;1.3;3.9
2024-11-26T08:01:25.034000Z;2.7;0.7
2024-06-18T15:25:53.081000Z;8.6;9.0
2025-04-21T18:11:54.095000Z;3.8;9.8
2024-03-05T14:52:55.204000Z;7.0;6.2
2024-01-08T08:19:45.127000Z;8.6;6.2
2025-05-14T08:38:22.548000Z;1.2;0.3
2024-07-21T01:50:22.636000Z;4.2;2.0
2025-03-09T19:30:47.824000Z;1.8;7.3
2024-06-09T08:59:24.058000Z;4.8;7.6
2025-01-18T01:58:56.870000Z;3.2;6.1
2025-04-07T05:52:58.846000Z;4.5;1.3
2025-01-06T04:54:09.987000Z;1.2;1.1
2025-08-16T22:06:31.186000Z;7.1;8.7
2025-09-07T02:42:16.161000Z;4.3;7.9
2023-12-20T08:40:35.726000Z;4.0;4.8
2025-06-17T05:36:53.303000Z;7.2;2.1
2025-08-04T09:23:17.467000Z;1.6;6.6
2024-02-10T05:48:27.696000Z;5.3;2.1
2024-02-08T06:26:33.355000Z;2.0;9.5
2024-03-15T12:22:28.721000Z;3.2;9.2
2024-08-19T08:58:30.190000Z;7.7;6.7
2024-03-16T10:20:28.111000Z;2.0;9.4
2024-09-27T20:02:26.647000Z;6.3;0.2
2025-03-23T01:18:21.708000Z;8.2;3.6
2024-04-23T22:38:12.705000Z;9.3;8.1
2023-12-31T11:59:05.150000Z;1.4;4.9
2024-03-30T13:53:59.434000Z;2.0;3.6
2024-05-09T23:21:29.971000Z;2.7;5.2
2023-12-10T01:51:57.396000Z;2.4;3.7
2023-10-13T16:06:18.871000Z;3.4;9.7
2024-07-10T00:46:26.801000Z;8.4;9.1
2025-05-15T18:36:00.638000Z;1.6;0.6
2023-10-20T16:27:21.018000Z;7.2;4.2
2024-12-20T20:55:04.446000Z;2.5;6.8
2024-01-22T18:10:21.251000Z;4.3;9.5
2025-01-18T14:12:26.244000Z;1.7;7.4
2025-05-19T09:44:20.249000Z;6.5;2.0
2025-03-10T13:33:36.087000Z;3.0;10.0
2025-09-23T08:11:12.554000Z;3.0;1.4
2024-02-07T20:29:12.275000Z;2.3;5.6
2024-02-19T18:41:08.066000Z;4.8;3.1
2024-09-10T19:57:59.958000Z;9.9;4.9
2024-05-02T22:42:12.403000Z;4.0;9.6
2025-06-20T12:48:27.933000Z;2.1;2.1
2024-07-31T13:04:44.590000Z;3.7;5.5
2025-05-13T19:05:10.702000Z;0.2;7.4
2024-07-16T08:36:10.979000Z;1.1;3.2
2023-10-16T20:12:45.724000Z;9.6;1.6
2024-11-11T21:06:46.630000Z;0.1;2.8
2025-10-04T18:40:43.045000Z;6.3;8.9
2024-08-04T10:15:39.219000Z;3.6;3.6
2025-05-29T11:53:27.095000Z;3.6;8.5
2025-07-27T22:51:08.314000Z;9.1;2.7
2024-08-01T18:07:13.783000Z;9.5;2.7
2025-06-28T04:49:44.128000Z;3.5;2.6
2024-09-16T10:39:42.152000Z;4.0;3.9
